Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
-0.4804502010641384,-0.6391000688455384,-0.9135468023865133,0.0682522457654253,-1.6410964006915176,-2.417972959732129,-0.4855423409866483,-0.5125041490804156,0.7015669247498496,0.819333031200788,1.263244507713297,1.9585233075936168,-0.31506168667028955,1.7359404213414655,2.06277231450992,0.8356308684256804
-0.5184795407752262,-0.6286491211139316,-0.6662425903387869,-0.4185144057981712,-0.6036484055896348,-0.3710834554130374,-0.5195327328915611,-0.5667257932847914,-0.49492439554144296,0.1998566696410036,0.713423936036296,0.5601901560372662,0.3436887282701504,0.607376126755215,0.5324286845143346,0.8054493633909304
-0.17245696821980327,0.44007713314291463,0.09842695002625627,-0.26873053459491253,0.5851013248349382,0.7025933343699733,-0.11861437768044561,-0.09920380664093366,-2.197380668568618,-6.728531763537596,-3.4216907659312845,-0.770237173471266,0.25123399390185,-0.608505115188619,-0.7839892949135341,-3.8931965089843903
-0.21995093245916714,-0.14405419230668493,-0.04971044008292787,-0.28882127864372537,0.34705438631727,0.5408346937639052,-0.21540285997601918,-0.16023164410519392,-0.2958176598360487,-0.6591879472440509,-0.19609961580725463,-0.4658689202380298,0.19111311203993994,-0.3982279896250154,-0.4948356477273558,-0.6095341698614128
-0.3768176877274545,-0.1547668811263818,0.20036869789808737,-0.9379643776773468,2.1221896290273667,1.4077529908256243,-0.3746865479819127,-0.3685598738204787,-1.3153142400255144,-0.3298554156519524,-1.5462037941674502,-1.851512249966005,1.302064223104909,-1.0416064943269516,-1.7535978923801456,-1.0277623980306112
-0.09527073425093785,-0.15142968225323028,-0.41098273659336954,0.5026924572788521,-1.2807973171658984,-1.4890281344950453,-0.10121533548753478,-0.0018793981837036888,0.9847203185225775,0.6352277237961976,0.9945032698611405,1.4235534768010256,-0.792796865707505,0.7639797063217276,1.4595368101747603,0.7770851168873559
-0.32354927747625434,-0.3176072295025825,-0.21234008066977678,-0.4061556017989251,0.2344364323447836,0.457017728848971,-0.32948942290439,-0.2965943180261557,-0.2729117350617421,0.8037750269404877,0.1674434107763347,-0.32254841266096124,0.32666721945833155,-0.22417409575044392,-0.35621195227519503,0.7457708018734422
0.052063059849880106,0.4139871553979103,0.8529171563742293,-0.5374797999265766,2.5296513725480425,1.5310526021796074,0.04733277329294569,0.17799924832557745,0.20024634463127503,0.41110151981077114,-1.735081862393885,-2.0978513243735892,0.5694450236140082,-1.3713939665071444,-1.9619202211057087,-0.62243323556422
-0.6042078546432578,-0.6930935161601731,-0.7086848888956484,-0.6308062791807338,-0.3691889755425222,-0.09517255993565686,-0.6056192898150928,-0.6919603586426267,-0.726483757464274,0.3092262995518998,0.26038464152341967,0.28682626587928683,0.6909031801745199,0.5148123509841622,0.25083111022416843,0.5148946029887226
-0.7548559757449521,-0.9217757700350977,-0.8848135413147037,-0.9081115285234965,-0.2804786655676042,-0.001120730383157311,-0.7547731679562549,-0.9233331995985763,0.059759169558184194,0.12258949444615332,0.41257316895884094,0.1966911048745269,1.1880953173308835,0.6751943175295765,0.15924105505611266,0.7222795659849971
-0.4877963897774213,-0.596258661462753,-0.595391586055316,-0.41260091449693076,-0.47829223655360437,-0.21831862598819446,-0.49052311128558596,-0.5229172474861546,-0.15652688753172633,0.45002424913408995,0.7797471253795978,0.4114734580478106,0.3395077108482713,0.4544168299270034,0.3785197981839072,0.630911580803818
-0.49162324157224774,-0.6947153761167327,-0.9136997724321424,0.02975692404736747,-1.600752737828092,-2.295569368820462,-0.4985327283879318,-0.528353194089415,0.8556388566337527,1.1212441782575788,1.665196842872485,1.8965213920712551,-0.26866917418130426,1.6979470136765151,1.991730850153845,0.8554991534798408
-0.7399244200812097,-0.8851553874424588,-0.7022919314294719,-1.0684988950030327,0.41700348143690147,0.5904405127528488,-0.7401337417397825,-0.8996934012755219,-0.7412308650321194,0.17160245537050536,0.2681975511919989,-0.507033800003214,1.5324863172493575,0.11440223309806287,-0.5343594467600631,0.22310157582248932
-0.37261498441706475,-0.4366106195716539,-0.5543982883449209,-0.11649470089749038,-0.8074550314198894,-0.6492576707272382,-0.37535962504933673,-0.36283398301926295,-0.6651791386817536,0.37943642766143554,0.6520983548893006,0.8022002816799215,-0.08047899629757146,0.6064239866469555,0.7865244872914462,0.7535079280495285
-0.7088654175678416,-0.8836924417179539,-0.8001895238571224,-0.8607261842288455,-0.1809617720354899,0.09846284780240898,-0.7115952740810042,-0.8510425395265592,-0.26421124240306193,0.6342116545918475,0.6856953187557283,0.09322569597400622,1.0945458294095611,0.5189511431096753,0.054875877888008316,0.7920878753562944
-0.6457906995923987,-0.8283248536908451,-0.8535417697880696,-0.576121019353063,-0.7384137651298771,-0.5505082373321817,-0.6488308375437147,-0.7543077776012133,-0.6195093625983723,0.630718467066905,1.0009830027053226,0.7099785063666963,0.6009629162540345,0.9160405047379205,0.6891660536025283,0.4807978163763225
-0.6798223459106766,-0.8368875264298002,-0.7661782403835999,-0.8071953872945998,-0.20032380705128178,0.0795546072473288,-0.6830568064222259,-0.8061658787885938,-0.13460877658827497,0.699914641901283,0.6269273285249823,0.11289430360830097,0.9948167107266588,0.4902377488942358,0.07465215148196917,0.769312158083306
0.4522424189660164,0.7712824364332229,1.1385507221805389,0.015965690651465973,1.920869220156875,1.3393748725243615,0.4471068974894404,0.6334505561119956,-2.7122020363327066,0.29402906122110867,-1.2255643740485278,-1.6884802764446165,-0.23439974767200575,-1.350770410605892,-1.6131596149887426,0.15586028870429
0.5230733454899023,0.7643556454948319,1.0264702081025048,0.2957296233938085,1.2539391110807239,1.0682992433212082,0.5180155665425605,0.7097358312906127,0.7647824275665025,0.2640603095156081,-0.7658923116807561,-1.2439653332170368,-0.5287978898804874,-1.1893239916507161,-1.219862079635063,-1.2120906524497443
-0.8340239722504241,-1.0529267509603613,-0.9443565684423562,-1.0947994441939417,-0.07882287571716942,0.1946869157965261,-0.8334895309914936,-1.0515637258634187,-0.2975713384404072,0.07311526095506676,0.5528862063640999,-0.03671559204772304,1.598523130111901,0.623339560295622,-0.07502910779085839,-0.05510476204597975
0.5234150286858689,0.7179620376308206,0.7958006407484357,0.5558390858357104,0.5070800803057606,0.651730502799708,0.5340348007472521,0.7101009984008291,1.0270619585116356,-1.1359070087776137,-0.4896331116719099,-0.6468462665288086,-0.7860063748936305,-0.9182339455810863,-0.6676251251528181,-1.9057234698422238
-0.4953475884082842,-0.5654666920281255,-0.5594091464923467,-0.47665193511205173,-0.314686990501152,-0.036775234823531365,-0.4963115740654325,-0.5336511107765978,0.2815787192871228,0.17399324377949887,0.41805499158758236,0.2223284335122086,0.44588437198978714,0.32427034072783667,0.18522861886511674,0.33786282413715907
0.2603531361111478,0.5240025434598796,0.7067845712524491,0.13679218157745843,0.9849407457215257,0.9348004547654544,0.29741455769433905,0.42056843881739314,-2.439011279550755,-3.8290284811189146,-0.9830346532267914,-1.1295746227322807,-0.2570548422858685,-1.0325175794202957,-1.1161929758966145,-4.836607009726916
-0.7208926660658675,-0.8929749024491576,-0.8746773572809318,-0.802088591520455,-0.43535146558013155,-0.16881911764819024,-0.7215231608255085,-0.8697996833080686,0.31100030913941545,0.24155570967450746,0.6093543664869242,0.3593926494199923,0.9936127481817308,0.7506581263211383,0.3250228384830111,0.49635892883299
0.1777341393264127,0.40481686941874545,0.1370552010563167,0.487983990485452,-0.4178038884801485,-0.14898269874161607,0.18662607239634593,0.3258814948105846,0.8047371478023495,-1.0730012798774902,-0.8080539931569685,0.3363999201259343,-0.7690203812011308,-0.20510950164616515,0.3014712940479567,0.3779463810859542
-0.6174993309663603,-0.7814171115466557,-1.0505327108866622,-0.18865031919325062,-1.6015837709186693,-2.2980343618864874,-0.6152442918792562,-0.7117705267648373,0.1546934695929648,-0.32513900945347596,0.9166423697117363,1.8887855562987153,0.020236554824427804,1.925644280094042,1.9828879256993484,0.5807776520758267
1.4328048547510985,1.5336407470803337,1.6771228365151993,1.3484275970942534,0.731211514987941,0.7926862115669493,1.422159991213242,1.6022118920816917,-1.6517579527638218,0.421695977341412,-0.3505608036059218,-0.8065584642198249,-1.4947656293477574,-1.279163775034584,-0.8180191121682233,-0.61176418398058
-0.22295774458367362,-0.025494827297766413,0.27158289426073345,-0.6278468649680325,1.5799116787322531,1.2102392324833944,-0.21748939888503366,-0.16412573586203547,-0.3354106385453165,-0.7800252786686067,-1.070746428406365,-1.4779966296041014,0.7275485681662882,-0.951000640468657,-1.428822368653448,-0.921136063420255
0.2690318892887006,0.5387161317689578,0.39752243859775,0.39081237022900567,0.11239959264415766,0.36024339240420555,0.2673280127804855,0.430404397955335,-1.2432685943667419,0.014802791173704043,-1.0146381920220693,-0.2181107217283821,-0.6661517259703917,-0.5776494057295964,-0.2542017980957885,0.27758894206003704
-0.8756751538387584,-1.1868587309465846,-1.2472724331425245,-0.8557925991574326,-1.13622953499972,-1.197229151205959,-0.8752876168785251,-1.1211164404295346,-0.0541872932463406,0.12985030551394855,1.3246071918100215,1.2218577131934112,1.0888563072945894,1.8498485633069952,1.2378171332855974,0.6713443924809448
-0.3531732105665626,-0.5153993610348458,-0.6850727888028185,0.13138707860553972,-1.3255427211292583,-1.5872187915373301,-0.3622009683811972,-0.3364541075586632,0.7285316782482801,1.2774158346662665,1.5676469064951768,1.4878548225458708,-0.38975353411097863,1.1261164739406242,1.530879599285405,0.8145032252505169
1.1164062152859837,1.3144699773886916,1.621977440741937,0.8519739339183036,1.3150072432727975,1.0964345706222627,1.122674350062926,1.3080051836752118,-1.0114500542732543,-0.6908261670924882,-0.6576356700666887,-1.2961465986101213,-1.0751731400263607,-1.3900948028587963,-1.266818242477995,-1.4343248379077562
-0.4118402153140358,-0.5725710929905773,-0.7269204162050162,0.0145649480657459,-1.265269106863724,-1.4558768269782476,-0.41961444223246586,-0.41660566854355635,1.0703534704069868,1.161131136519729,1.43943912939613,1.390639219002109,-0.23930349777203527,1.1272999438639182,1.423141271532422,0.4240920022476235
0.8047569722448056,0.9339311529413568,0.9877699239299838,0.9202532116164251,0.3146943228812908,0.51726240165633,0.813530052995075,1.0022186993366653,0.8231491642312971,-0.9171072333805248,-0.14337585521977703,-0.4549800230828538,-1.1379771891528536,-0.9387854204530164,-0.4843590433725858,-1.2959346929123678
-0.9838862220013953,-1.3088487737886867,-1.1921195164559901,-1.3473342015121823,-0.17739136396199037,0.10192568379621485,-0.9835857170270493,-1.3094189280842563,-0.3791177193996743,0.22940033116916608,0.7891471200044073,0.08700472227643277,2.1668591542889435,1.0374718946011028,0.04862704215755446,0.70598252392223
-0.7755961457401276,-0.9131523359721213,-0.819711985332717,-1.0580447057195588,0.1329474808165758,0.3769952229194416,-0.7764799033806794,-0.956448256225183,-1.2595540097111375,0.33012385116161475,0.034877268265444114,-0.2237541865900895,1.4918055238249195,0.37773770145500485,-0.2597355196733118,0.7880337990424294
-0.831495516600271,-1.0760674675163477,-0.9753848559542244,-1.0608380528333987,-0.21107521051710154,0.06895978536282232,-0.8331866463111528,-1.0473896781254708,-0.45257035263662987,0.5487067438151693,0.8343575416469914,0.12530287892549546,1.4971505492824924,0.7518633881835298,0.0871439580360794,0.8067039589474398
-0.5128417680417765,-0.6952528801369183,-0.8547993789385568,-0.13297486154076588,-1.3171195454369389,-1.568424770385276,-0.5189942712376219,-0.5586376621303633,0.543945355767058,1.0239723735776247,1.4084145641243084,1.4755535308378787,-0.060044484519155374,1.354343452108521,1.5172066308380598,0.8033028075445097
-0.4299835930198647,-0.5387924707829195,-0.8297953569851318,0.10336283408654993,-1.5371408698958289,-2.113462026842708,-0.43196540641969655,-0.44173222749387,0.3931096073261699,0.29846447202113613,0.9227300340948001,1.8014203588429492,-0.35917945576686605,1.5094098618171576,1.8833391414479275,0.9202244458214736
1.436119181751975,1.5687467705204496,1.65161582981579,1.3953031514804974,0.6409698622274225,0.7378117897627237,1.440434033593804,1.6052159125864407,0.5171802505168563,-0.5429935992745826,-0.5157273733307242,-0.7427824287107827,-1.5195756038263266,-1.2547216008822502,-0.7581993076802379,-1.1165175496241602
-0.23146565616324313,-0.22767579600354484,-0.16620166704168654,-0.20214757471343645,0.0014197261969882413,0.2663601740028789,-0.2356624797054821,-0.17516426175940916,-1.2348323306555784,0.4972765453667545,0.34236860905538863,-0.10518974479918354,0.04361083060450932,-0.16762736639850126,-0.14296165583708548,0.38830155699166985
-0.5431148992044214,-0.5917950411212123,-0.50420255007636,-0.6926942984141787,0.14365431948845744,0.38564889231334404,-0.5439654304390529,-0.6022771712313479,0.9170578510729154,0.17921049042087983,0.09698062104307038,-0.24024326868663626,0.795274124952471,0.05283832884467728,-0.2758899402984678,0.5717203883844915
-0.7547193024665655,-0.9715533162522771,-0.959696969633341,-0.8084617829633236,-0.6027622977905502,-0.3699579939534074,-0.7571625915456102,-0.9231160624636849,-0.23060021643952663,0.6248524765312217,0.9137251565707719,0.5520768655229817,1.0032213637136018,0.9704415662402653,0.5239882645685688,0.5684067774524161
0.47100082642458535,0.8604894079920102,1.080088555727874,0.16914857356048227,1.5505967667793832,1.1982667622837457,0.4839915207842765,0.6537682894136008,-1.1705966320112648,-1.366225479582176,-1.6063646274559749,-1.5044532281613243,-0.34687435480066753,-1.281438518215759,-1.4521797442258826,-2.7747867104780615
-0.22360694265601025,-0.18487178020477193,-0.17174262800581697,-0.16826281635784182,-0.05868061431312154,0.2129915419384771,-0.223075938544653,-0.1649669893659224,-0.02992794356781463,-0.13196652221859367,0.08080631457907017,-0.05320660382224609,0.005479134869222878,-0.14144351342137693,-0.09142265482280836,0.08504412997412004
0.9037425941163431,1.3673510250789418,0.824047432924996,1.3056096119306277,-0.34988295962787014,-0.07425833907238491,0.9361646946797308,1.1012256570959478,-0.24600213278805994,-2.6926746260464043,-1.9266839236596431,0.23687901624685098,-1.4655420134157662,-0.6410957982604023,0.20000046860809473,-0.4696581047491989
0.09675522188231746,0.44581206734089435,0.9282685166526676,-0.5217088827942339,2.6403396364908787,1.5614647138079116,0.0923952829569836,0.23114584471246616,-3.2698469655892533,0.3498210361332003,-1.614322900283812,-2.1457766606650224,0.522051872638198,-1.4087302633931555,-2.0019070646419657,0.15762969480187922
-0.5699711984073997,-0.7683814705701568,-0.8633752037480414,-0.30893892633675935,-1.1186932541326349,-1.1642322822658617,-0.5756000526079816,-0.6414293487216921,-0.21589056201137927,1.0036093056851658,1.4053030253310577,1.1962404921245642,0.1875829091795887,1.2044098822088434,1.209880630612152,0.6038552252211421
-0.4904956870255578,-0.5896964384684882,-0.6242268096235535,-0.3840170461465589,-0.5736169063416996,-0.3333131522761165,-0.4909269575260404,-0.5267507129321879,-0.04627783778132227,0.08711170946189942,0.6891334807619721,0.5214969991710718,0.2954503174545376,0.5407631978432444,0.49222091600617207,0.6752168109783055
-0.7434095886800695,-0.9631355359013717,-0.9601882323217724,-0.7704832501501757,-0.6630156785452754,-0.44806075331765,-0.7462923969067123,-0.9051963420161866,0.15339267052506278,0.7000071080075444,0.9930385827621011,0.6266687460923643,0.9296535697993732,1.0136968890457532,0.6017783861690276,0.7008947443280721
0.28997706920145605,0.4786932915322424,0.5969602727095197,0.21383837426459215,0.6841230323729539,0.7643555511122792,0.2843905164396843,0.45405818722577135,0.07191078880094279,0.39763066811852543,-0.5062097380666587,-0.7433007823764005,-0.4712767147527588,-0.860379699883295,-0.7586867724422609,0.23720058098472266
-0.7560518669308355,-0.9364192491241512,-0.89560906770718,-0.9014789871071945,-0.3149476752930556,-0.03704985160282261,-0.7566241298916709,-0.9252337539141183,-0.27211161461614525,0.2534531564097425,0.5396915934033627,0.23916385226614828,1.1694942735873328,0.7117159311539437,0.2023215155850028,0.9053754501484891
-0.30246742428511225,-0.16439521400970505,0.24101083535403767,-0.7997149750723417,1.8877625028827263,1.3276022127482041,-0.30657114875860225,-0.26846935186775706,1.5596383343921243,0.5295889002599672,-0.7988500495134859,-1.6833633866496567,1.0205234419680436,-1.0049692157950672,-1.6087187480095224,-0.536693240862168
-0.3842322130799308,-0.43726497229187966,-0.39768670058063105,-0.3544561058707294,-0.1935849900700554,0.08616043222566551,-0.3874413584095978,-0.3786821432319527,-0.91644860741868,0.4547216119697175,0.5342734236906361,0.10352116039606199,0.25135829681946803,0.11476766715369746,0.06522398011246879,0.6900689816942605
1.17913925006546,1.6598700607598982,1.4596037800608836,1.0979566894487949,0.7513182583120169,0.8045869147253837,1.2114532152561537,1.367556522795988,-1.589065327548417,-2.4817147915405795,-2.047900734494305,-0.8033539501630648,-1.3158395703384966,-1.211439457228642,-0.8150208403586781,0.1401864622216567
-0.7776462449159275,-1.019723024356902,-0.9795933142469834,-0.864351708912361,-0.555571759973509,-0.31098237115610994,-0.7815616352397308,-0.959739512402282,0.8487415931443525,0.9495147291815055,1.0725463346057182,0.5009070757054025,1.1048336715984168,0.968890985958329,0.47087194743072025,0.6817059184726265
3.82554393946633,3.255499821134594,2.9899433994214117,3.6713205043907333,-0.061712844235241426,0.21024961175621548,3.8048191560408897,3.47373989794188,0.7492486207706043,0.42143846875713475,-0.20208766337675685,-0.06363184314219023,-2.730356163786276,-1.4289364198455412,-0.10177547930843145,-0.3866960458699685
-0.7725551652960244,-1.0078885880168174,-0.9968113346982024,-0.8266000339099193,-0.6520138448513231,-0.4335574600231269,-0.7747972107121194,-0.9515722215841349,0.11707355242490614,0.6027882015577288,1.0251644607363537,0.6187786171605816,1.0278164717202884,1.0610524490075823,0.5935297082278973,0.870554980524365
-0.23867517159813936,-0.33695737422926075,-0.44793401917543746,0.1382350916710398,-0.9385237706884993,-0.8511006658053677,-0.24548940488987273,-0.18454148361678852,-0.18301892497490507,0.8523857497229298,1.1774403099220871,0.9635667160863352,-0.3944530722749219,0.5732516264315707,0.9584524806917559,0.6755413457291078
